condition,Version,stimID,stimulus,decisionThis,decisionOther,pot,randStimulusFace,q1responseArray,q2responseArray,q3responseArray,BTS_actual_otherDecisionConfidence,gender,Data_Set,HITID,subjectId
1,1a,249.2,249_2,Split,Split,1562.5,268_1,39,10,34,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,248.1,248_1,Split,Stole,31403,275_1,27,23,28,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,285.1,285_1,Stole,Stole,2300.5,272_1,17,29,18,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,265.1,265_1,Split,Stole,1588,244_1,45,3,19,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,240.2,240_2,Stole,Stole,36159,286_1,48,2,37,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,247.2,247_2,Split,Stole,3.5,276_1,22,20,35,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,254.1,254_1,Split,Split,130884,250_1,30,17,44,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,284.2,284_2,Split,Stole,1116.5,283_1,20,13,36,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,251.1,251_1,Split,Stole,2835.5,288_1,43,4,45,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,264.1,264_1,Split,Stole,24145,287_1,27,23,32,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,265.2,265_2,Stole,Split,1588,285_1,43,5,45,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,d4bebdb11eb8c70ec9d4969358fa9be6a368b12f9762775e835bb8c7
1,1a,276.2,276_2,Stole,Split,130944,276_1,48,0,48,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,244.2,244_2,Split,Split,139,285_1,33,11,48,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,273.2,273_2,Split,Split,9675,283_1,0,48,42,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,284.2,284_2,Split,Stole,1116.5,272_1,24,42,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,254.2,254_2,Split,Split,130884,287_1,0,48,0,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,240.1,240_1,Stole,Stole,36159,250_1,48,0,0,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,260.2,260_2,Stole,Stole,1598.5,275_1,24,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,242.1,242_1,Split,Stole,1283.5,286_1,0,48,0,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,285.2,285_2,Stole,Stole,2300.5,244_1,48,0,48,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,276.1,276_1,Split,Stole,130944,268_1,24,48,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,260.1,260_1,Stole,Stole,1598.5,288_1,48,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,286.2,286_2,Stole,Stole,3532.5,279_1,24,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,a7300ebb82520d9b6908392223dfb42a17323e60ba3f54975dc31ae4
1,1a,249.2,249_2,Split,Split,1562.5,288_1,24,24,24,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,269.2,269_2,Stole,Split,2318,286_1,48,0,0,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,241.2,241_2,Split,Split,80954.5,244_1,0,48,41,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,284.1,284_1,Stole,Split,1116.5,283_1,48,0,48,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,268.1,268_1,Split,Split,61381.5,287_1,0,48,24,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,245.2,245_2,Stole,Stole,5958,272_1,48,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,287.2,287_2,Stole,Split,1030.5,279_1,48,0,48,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,272.2,272_2,Stole,Split,81899,275_1,48,0,48,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,243.1,243_1,Split,Split,7726.5,285_1,0,48,41,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,284.2,284_2,Split,Stole,1116.5,268_1,0,48,41,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,263.2,263_2,Split,Stole,28802,276_1,0,48,41,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,263.1,263_1,Stole,Split,28802,250_1,48,0,48,5,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,cc6012952f88218b29926770f9d1ed327ff54e03af9c9d8bf5c1283c
1,1a,257.2,257_2,Split,Split,30,279_1,24,47,24,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,268.1,268_1,Split,Split,61381.5,244_1,48,37,36,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,243.1,243_1,Split,Split,7726.5,283_1,33,33,33,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,273.2,273_2,Split,Split,9675,285_1,37,31,38,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,244.1,244_1,Split,Split,139,250_1,32,28,36,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,281.1,281_1,Split,Stole,1803,287_1,32,28,38,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,273.1,273_1,Split,Split,9675,286_1,38,27,38,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,250.2,250_2,Split,Split,30304.5,275_1,39,27,35,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,279.2,279_2,Split,Split,269.5,268_1,31,28,34,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,247.1,247_1,Stole,Split,3.5,276_1,24,24,47,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,256.2,256_2,Split,Stole,2983,272_1,33,27,31,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,288.1,288_1,Stole,Stole,15744.5,288_1,24,2,37,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,491a50c3df0cf52bc0e9a9da71c1e0b0f1504af0b44c08ffa8af164c
1,1a,271.1,271_1,Split,Stole,19025.5,272_1,44,11,29,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,278.1,278_1,Split,Stole,40606,279_1,43,5,13,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,245.2,245_2,Stole,Stole,5958,244_1,41,5,40,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,237.2,237_2,Stole,Stole,65673.5,286_1,40,0,41,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,242.1,242_1,Split,Stole,1283.5,287_1,7,25,7,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,289.2,289_2,Split,Stole,822.5,276_1,24,7,28,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,263.2,263_2,Split,Stole,28802,288_1,25,6,35,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,252.2,252_2,Split,Stole,310,268_1,8,27,27,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,276.1,276_1,Split,Stole,130944,250_1,48,2,42,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,271.2,271_2,Stole,Split,19025.5,283_1,37,23,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,253.2,253_2,Stole,Stole,21719.5,275_1,33,0,48,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,283.2,283_2,Stole,Split,57518,285_1,38,0,41,4,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,5d030712fdba45959190c90e15312a7012d584c69dd78d1a740829d1
1,1a,237.1,237_1,Stole,Stole,65673.5,244_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,284.1,284_1,Stole,Split,1116.5,287_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,284.2,284_2,Split,Stole,1116.5,279_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,264.1,264_1,Split,Stole,24145,288_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,244.2,244_2,Split,Split,139,268_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,256.1,256_1,Stole,Split,2983,283_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,272.2,272_2,Stole,Split,81899,272_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,252.2,252_2,Split,Stole,310,250_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,254.2,254_2,Split,Split,130884,286_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,242.1,242_1,Split,Stole,1283.5,285_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,273.2,273_2,Split,Split,9675,275_1,24,48,0,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,282.2,282_2,Stole,Stole,2843.5,276_1,48,0,48,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,6fc77bf1b4e8190f2b3a50e2fe68918e9d8996cf95091c94bc59f139
1,1a,264.1,264_1,Split,Stole,24145,288_1,38,34,39,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,282.2,282_2,Stole,Stole,2843.5,244_1,48,3,45,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,272.2,272_2,Stole,Split,81899,272_1,48,0,47,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,284.1,284_1,Stole,Split,1116.5,275_1,22,18,38,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,239.2,239_2,Split,Split,94819,283_1,43,2,45,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,279.1,279_1,Split,Split,269.5,285_1,48,3,11,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,237.1,237_1,Stole,Stole,65673.5,250_1,48,0,9,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,260.2,260_2,Stole,Stole,1598.5,286_1,48,0,41,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,269.2,269_2,Stole,Split,2318,276_1,33,4,6,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,244.2,244_2,Split,Split,139,268_1,1,3,2,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,256.1,256_1,Stole,Split,2983,279_1,48,0,45,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,254.2,254_2,Split,Split,130884,287_1,32,6,29,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e40cf4b456bbbd5b1d00b5be01b94c4aae8afa22eb3698865727da5e
1,1a,237.1,237_1,Stole,Stole,65673.5,285_1,39,24,9,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,289.1,289_1,Stole,Split,822.5,276_1,48,18,6,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,270.1,270_1,Split,Stole,5322.5,250_1,47,23,18,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,237.2,237_2,Stole,Stole,65673.5,287_1,48,0,0,3,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,287.2,287_2,Stole,Split,1030.5,286_1,48,0,0,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,262.1,262_1,Stole,Stole,56488,279_1,45,15,13,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,269.1,269_1,Split,Stole,2318,268_1,26,20,41,1,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,256.1,256_1,Stole,Split,2983,283_1,45,8,36,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,272.2,272_2,Stole,Split,81899,288_1,47,20,35,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,253.1,253_1,Stole,Stole,21719.5,272_1,48,29,45,2,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,242.2,242_2,Stole,Split,1283.5,275_1,48,13,35,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,288.2,288_2,Stole,Stole,15744.5,244_1,48,12,38,0,male,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,3113c9614bfa741912050d296bf9a216edf4527e85b70b892a9931aa
1,1a,271.2,271_2,Stole,Split,19025.5,272_1,34,28,40,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,279.2,279_2,Split,Split,269.5,279_1,10,13,34,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,245.1,245_1,Stole,Stole,5958,276_1,18,29,33,2,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,273.2,273_2,Split,Split,9675,285_1,37,12,10,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,284.2,284_2,Split,Stole,1116.5,250_1,29,22,34,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,281.2,281_2,Stole,Split,1803,288_1,13,31,34,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,252.2,252_2,Split,Stole,310,268_1,44,6,40,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,242.1,242_1,Split,Stole,1283.5,275_1,11,7,24,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,268.1,268_1,Split,Split,61381.5,286_1,41,9,36,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,254.1,254_1,Split,Split,130884,283_1,38,20,28,3,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,257.2,257_2,Split,Split,30,244_1,36,11,11,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,240.1,240_1,Stole,Stole,36159,287_1,44,3,26,4,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,03e742bf4f3a8dba3e7315017ae00dccdcc295b9bf6d8fb9e858133d
1,1a,265.1,265_1,Split,Stole,1588,250_1,24,48,48,1,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,281.2,281_2,Stole,Split,1803,279_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,257.2,257_2,Split,Split,30,275_1,0,23,25,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,240.1,240_1,Stole,Stole,36159,272_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,288.2,288_2,Stole,Stole,15744.5,285_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,279.2,279_2,Split,Split,269.5,244_1,23,24,24,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,262.2,262_2,Stole,Stole,56488,287_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,245.1,245_1,Stole,Stole,5958,288_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,271.2,271_2,Stole,Split,19025.5,286_1,48,0,48,5,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,254.1,254_1,Split,Split,130884,283_1,31,48,48,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,268.1,268_1,Split,Split,61381.5,276_1,33,40,48,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,243.2,243_2,Split,Split,7726.5,268_1,24,24,24,0,female,6.4,3FW4EL5A3L6JMYQS7MRM405M1QJ22H,e0df3d22dfdd000fa6b9cd2dfa239d2cec9ddd08a49c8771d238e0ff
1,1a,253.1,253_1,Stole,Stole,21719.5,275_1,37,8,38,5,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,282.1,282_1,Stole,Stole,2843.5,279_1,24,13,36,1,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,288.1,288_1,Stole,Stole,15744.5,276_1,35,11,34,1,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,248.2,248_2,Stole,Split,31403,285_1,48,0,48,5,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,262.1,262_1,Stole,Stole,56488,250_1,24,12,35,4,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,256.1,256_1,Stole,Split,2983,268_1,48,11,48,4,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
1,1a,241.1,241_1,Split,Split,80954.5,288_1,48,0,48,5,female,6.5,30P8I9JKOI3KIM7HDFDV4C59IY8V5O,0856bf7dacd7e9f793310c4919a16aa2d034c251c0bab20c89f357fb
